price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
750000,4,2.25,3140,12150,2,0,0,3,9,3140
430000,3,1.75,2150,4333,1,0,0,3,7,1200
712000,4,2.5,3140,32336,1.5,0,0,3,10,3140
510000,3,2.5,2310,53578,1,0,0,4,8,1340
480000,2,1,710,4800,1,0,0,2,6,710
538000,3,1,1460,7200,1,0,0,3,7,1260
464000,2,2.75,730,5000,1,0,0,3,7,730
476000,3,2.5,1440,3840,2,0,0,3,7,1440
349500,3,2,1130,16875,1,0,0,4,7,1130
270000,3,2.25,1810,8262,2,0,0,4,8,1810
740000,3,2.5,2710,18480,2,0,2,3,10,2000
395000,4,2.5,2740,8336,2,0,0,4,9,2740
498000,3,2.5,1690,4088,2,0,0,3,7,1690
339900,3,2.5,1470,4675,2,0,0,3,7,1470
539000,3,2.5,2830,9972,2,0,0,3,9,2830
400000,3,1,1410,9704,1,0,0,3,8,1140
225000,3,2.5,2170,11745,1,0,0,4,7,1410
330000,3,2.25,1340,4080,1.5,0,0,3,6,1170
1.39E+06,3,3,2480,5500,2,0,3,3,10,1730
490000,3,2.75,1990,31200,1,0,0,3,8,1990
260000,4,2.75,2240,7200,1,0,0,3,7,1140
469900,4,2.5,2990,8913,2,0,0,4,9,2990
493000,6,1.75,2120,3801,1.5,0,0,4,7,1220
740000,4,2.25,2920,46355,2,0,0,4,9,2920
148900,4,1.75,1700,6000,1,0,0,3,7,1700
475000,2,2.5,1620,14467,2,0,0,3,7,1620
415000,2,1,760,4000,1,0,0,3,7,760
229500,3,1,1230,6000,1,0,0,4,7,1230
1.36E+06,5,3.75,4960,13990,2,0,2,3,11,3760
385000,4,2.5,2030,11375,1,0,0,3,7,1330
230000,3,2.25,1830,11331,1,0,0,3,7,1250
425000,2,1,970,2700,1,0,0,4,7,770
189900,2,1,1000,4179,1,0,0,5,5,1000
238000,2,1,750,6480,1,0,0,3,6,750
968060,4,2.5,2620,16200,1,0,2,4,7,1570
921000,4,1.5,2220,9496,1,0,0,4,7,1490
380000,5,1.75,3000,6000,1,0,0,5,7,1500
285000,1,1,1060,54846,1,1,4,3,5,1060
449000,4,2.5,1980,5400,2,0,0,3,8,1980
625000,4,1,1600,5500,1.5,0,0,4,7,1600
318989,4,2.25,2000,9000,1,0,0,4,8,2000
445000,3,1.5,1310,1266,2,0,0,3,8,1120
750000,3,1,1120,8549,1,0,0,3,7,1120
959000,3,2.5,3320,11875,1,0,0,5,10,3320
330000,3,2.5,2370,9102,2,0,0,3,9,2370
425000,2,1.5,830,1241,2,0,0,3,7,830
280000,3,1,940,7913,1,0,0,3,6,940
476500,4,2.5,2250,50155,2,0,0,3,8,2250
556000,3,2.25,2020,3600,2,0,0,3,8,2020
1.86E+06,4,5.25,5240,320917,2,0,2,3,10,5240
637000,4,3.5,4083,68377,2,0,0,3,10,4083
405000,3,2,1450,6081,1,0,0,4,7,1450
397000,5,1,1170,6757,1,0,0,4,6,800
895990,4,2.75,3555,6565,2,0,0,3,9,3555
259000,3,2,1610,14046,2,0,0,3,7,1610
420000,2,1,960,112384,1,0,0,3,7,960
518000,3,2.5,1680,2096,2,0,0,3,8,1380
425000,3,1.75,1380,8182,1,0,0,5,7,1380
182500,2,1,1040,13920,1,0,0,3,6,1040
549900,3,1.5,1380,3031,1.5,0,0,4,7,1380
445000,3,1.75,1850,16863,1,0,0,4,7,1280
452000,2,1.75,1740,5400,1,0,0,4,7,990
715000,5,1.75,1920,6500,1,0,0,3,7,1260
559000,3,2.5,2010,5200,2,0,0,3,8,2010
3.30E+06,5,6.25,8020,21738,2,0,0,3,11,8020
250000,4,1.75,1860,7350,1,0,0,4,7,1090
1.23E+06,5,4,4390,6656,2,0,0,3,9,2930
276500,4,2.25,2380,128937,1,0,0,4,7,2380
440000,4,2.5,2880,7386,2,0,0,4,9,2880
543200,6,2.25,2820,15600,1.5,0,2,5,7,1970
250000,1,1,750,4000,1,0,0,3,6,750
625000,4,2.5,1750,9000,1,0,0,3,8,1410
530100,3,1,1540,3399,1.5,0,0,3,7,1200
549900,2,1.75,1140,936,2,0,0,3,8,940
430000,4,1.5,1560,6534,1,0,0,4,7,1560
835000,3,2.5,2960,6856,2,0,0,3,10,2960
409500,4,2.75,2140,13000,1,0,0,3,7,1320
329000,4,2.5,1600,6765,1,0,0,3,7,830
940000,4,2.75,2080,4000,1.5,0,0,3,8,2080
539950,3,2,1560,3200,1.5,0,0,3,7,1560
579950,4,2.5,2880,213444,1,0,0,5,8,2140
881000,5,3,2510,4125,1.5,0,3,5,8,1590
362500,3,1,960,5424,1.5,0,0,3,6,960
243950,2,1,1120,35500,1,0,0,5,6,1120
658000,4,2.75,3310,6166,2,0,0,3,9,3310
218250,3,1.5,1080,9774,1,0,0,3,7,1080
655000,4,2.5,2860,12394,2,0,0,3,10,2860
255000,3,2,1490,7599,1,0,0,3,7,1490
215000,3,1,1210,7175,1,0,0,3,7,1210
1.27E+06,3,1.75,2240,5657,1.5,0,2,4,8,1910
2.92E+06,4,4.75,4575,24085,2.5,0,2,5,10,3905
424305,3,2.5,1600,5960,2,0,2,5,8,1600
494000,4,1.75,2090,4300,1.5,0,0,4,7,1250
560000,4,2.5,2260,3713,2,0,0,3,9,2260
130000,3,1,1200,7000,2,0,0,1,7,1200
468000,4,2.5,2480,176418,1.5,0,3,5,8,2480
480000,5,3,2240,15435,1,0,1,5,7,1390
475000,3,1.75,1550,4054,1.5,0,0,4,7,1550
285000,4,1.75,2130,8151,1,0,0,4,7,1330
765000,5,3,2870,5700,1,0,0,3,7,1950
208000,2,1,1160,5750,1,0,0,4,6,1160
372000,3,2.5,2430,5000,2,0,0,3,8,2430
470000,2,1,900,5512,1,0,0,3,7,900
451000,5,2.75,2830,8925,1.5,0,0,3,7,2830
442200,4,1.75,1620,8132,1,0,0,3,8,1620
330000,4,2.5,2510,8580,2,0,0,4,8,2510
335000,3,1.75,1790,5120,1,0,0,4,6,940
280000,3,2,1640,13249,1,0,0,3,7,1640
625000,3,1.75,2240,6050,1,0,0,4,8,1250
345000,3,2.5,1870,3584,2,0,0,3,8,1870
255950,4,1,1500,11050,1,0,0,5,7,1500
570000,4,1,1490,6000,1.5,0,0,3,7,1490
685000,3,1.5,2230,8558,2,0,0,3,8,2230
273148,3,1.75,1710,7210,1,0,0,4,7,1240
246500,3,2.5,1620,7686,2,0,0,3,7,1620
349950,5,2.5,2250,7176,1,0,0,3,7,1310
545000,4,2,1700,2350,1,0,0,3,6,850
403000,3,2.5,1502,1400,3,0,0,3,7,1502
299950,4,2.5,1900,4054,2,0,0,3,7,1900
792000,3,2.5,3320,12840,1,0,0,3,10,2600
418000,5,2.5,1980,10205,1,0,0,4,7,1080
332500,4,1,1670,8102,1.5,0,0,3,6,1670
337000,3,2.5,2235,43560,1,0,0,5,7,990
212000,2,1,1070,7386,1,0,0,3,6,1070
542000,2,2.25,1800,2819,2,0,2,4,9,1800
622500,4,2.5,2980,8107,2,0,0,3,9,2980
260000,3,1.75,1670,8511,1,0,0,3,7,1340
525000,3,1.75,2620,38350,1,0,0,4,8,1320
975000,5,3.5,5470,35071,2,0,0,3,11,4590
1.14E+06,4,1.75,3080,6500,1,0,0,4,9,1700
500000,3,1,940,10360,1,0,0,4,7,940
554000,5,2.25,1870,11411,1,0,0,4,8,1170
343000,4,2.5,2070,4500,2,0,0,3,7,2070
515000,2,1.75,950,15219,1,0,0,3,8,950
492000,2,1,1290,6272,1,0,0,4,6,890
655000,4,3,2570,8022,1,0,0,4,8,1370
290000,3,2.5,1600,6848,2,0,0,3,7,1600
952500,4,1.5,2550,5055,2,0,0,4,10,2550
235000,2,1,1010,7500,1,0,0,3,7,1010
323000,3,1.5,1720,7110,1,0,0,3,8,1720
1.05E+06,3,2.5,2200,1970,2,0,0,3,9,1610
265000,0,0.75,384,213444,1,0,0,3,4,384
200000,2,1,1400,9600,1.5,0,0,4,6,1400
419995,3,2.25,1830,7500,1,0,0,4,7,1330
1.50E+06,3,3,3110,9015,1,0,4,4,10,1590
455000,3,2.5,1600,7829,2,0,0,3,7,1600
660000,3,3.5,3600,37982,2,0,0,4,8,3600
319000,3,1,1390,12823,1,0,0,4,7,1390
390000,3,1.75,2092,250905,1,0,0,3,7,2092
718500,3,1.5,1200,6240,1,0,0,3,8,1030
474000,2,1,1090,3160,1,0,0,3,7,840
615750,4,2,2140,6360,2,0,0,3,7,1840
551000,3,2.5,2010,17362,2,0,0,3,8,2010
230000,3,2.25,1500,7210,1,0,0,3,7,1150
790000,4,2.5,3500,9198,2,0,0,3,9,3500
1.23E+06,3,2.5,2660,1967,3,0,3,3,9,1870
325000,3,2.25,1440,6443,2,0,0,3,7,1440
705000,4,2.75,2780,6207,2,0,0,3,8,2780
259000,4,1.75,1580,8856,2,0,0,3,7,1580
306000,3,1.5,1250,8700,1,0,0,4,7,1250
315000,3,1,970,6828,1,0,0,3,6,970
392500,3,1,1100,7650,1,0,0,3,7,1100
1.07E+06,4,2.25,3240,12930,2,0,0,4,9,2730
350500,2,2.5,1290,1445,3,0,0,3,8,1290
825000,4,3.5,3810,9792,2,0,0,3,9,3810
235000,4,1,1500,6360,1.5,0,0,3,6,1500
650000,3,2,2660,257875,1,0,2,4,8,1530
675000,4,3,2400,3340,1,0,0,4,7,1200
265000,4,1,1860,8505,1,0,0,4,7,1860
822500,2,1,1450,7098,1,0,4,3,7,1450
705000,3,2.75,2260,4000,2,0,0,4,8,1540
2.63E+06,6,4.75,5540,7200,2.5,0,2,4,11,3950
685000,2,1.5,1300,1676,1,0,2,3,7,1300
630000,4,2,1610,5000,2,0,0,5,7,1610
1.25E+06,4,3.25,3820,24166,2,0,1,4,11,3310
359000,4,2.5,1820,11325,1,0,0,3,8,1390
784500,4,5,5820,13906,2,0,0,3,11,3750
850000,3,2,2470,8800,2,0,0,3,9,2470
410000,3,2.5,3040,6054,2,0,0,3,9,3040
252000,4,1.75,1120,8250,1,0,0,4,7,1120
618000,5,1.75,1880,18295,1,0,0,4,7,1880
265000,3,1,1070,4800,1,0,0,3,6,970
465000,3,2,1560,8509,1,0,0,3,8,790
240000,2,1,870,6552,1,0,0,3,6,870
217000,3,1,1000,12000,1,0,0,3,7,1000
415000,4,2.25,2520,4200,1.5,0,0,4,7,1510
274000,2,2,1700,7992,1,0,0,4,7,950
420000,5,3,2150,6117,1,0,0,3,7,1370
1.06E+06,4,2.75,1590,6000,1.5,0,0,4,8,1590
1.42E+06,4,5.25,4670,43950,2,0,0,3,12,4670
618500,3,2,1800,5000,1,0,0,4,7,1080
295000,3,1.5,1670,10800,1,0,0,4,8,1670
400000,3,2,1010,12252,1,0,0,3,8,1010
595000,3,2.5,2550,6677,2,0,0,3,8,2550
1.73E+06,4,3,3700,20570,1,0,0,4,10,1850
261000,3,1.75,1350,7686,1,0,0,3,7,1350
780000,5,2.5,1660,4000,1.5,0,0,5,8,1660
589000,3,1.5,1390,5040,1,0,0,3,7,1090
230000,3,1.75,1720,9125,1,0,0,4,7,1140
690000,4,3.5,2980,2147,2.5,0,0,3,10,2490
524000,4,2.25,2190,15491,2,0,0,3,8,2190
380000,2,2.5,1230,987,2,0,0,3,7,1060
357500,3,1,1000,4080,1,0,0,4,7,740
330000,3,2,2500,10697,1,0,0,3,8,2500
635000,5,1.75,2240,4750,1,0,0,4,7,1120
934000,9,3,2820,4480,2,0,0,3,7,1880
358500,2,1.75,1400,865,2,0,0,3,8,1110
401000,3,1.5,1470,6867,1,0,0,3,8,1470
270000,3,2,1820,7750,1,0,0,3,8,1820
705000,4,2,2060,6000,1,0,1,4,8,1370
325000,3,2,1670,17071,1,0,0,3,7,1100
384950,3,1,1540,7740,1,0,0,4,7,1540
310000,3,1,1210,9730,1,0,0,4,7,1210
829950,4,2.5,3430,42775,2,0,0,3,10,3430
353000,3,2.5,2550,6021,2,0,0,3,7,2550
170500,2,1,1060,7700,1,0,0,3,7,820
885250,4,2.5,3670,49658,2,0,0,3,10,3670
2.70E+06,4,3.25,4420,7850,2,1,4,3,11,3150
245000,3,1.5,1550,9126,1,0,0,5,7,1550
469000,3,2.5,1190,1290,3,0,0,3,8,1190
455000,3,1,1300,3550,1.5,0,0,3,7,1300
305000,4,2.5,2430,5959,2,0,0,3,8,2430
840000,7,4.5,4290,37607,1.5,0,0,5,10,4290
905000,5,3.5,3500,10155,2,0,0,3,10,2570
219200,3,2,1680,7000,1.5,0,0,4,7,1680
455000,3,1.5,1250,8004,1,0,0,3,7,1250
195000,2,1,1020,8100,1,0,0,3,6,1020
799000,3,1,1510,4178,2,0,0,3,8,1510
285000,2,1,910,8155,1,0,0,4,6,910
300000,3,1.5,1320,15053,1,0,0,3,7,1320
83000,2,1,900,8580,1,0,0,3,5,900
220000,2,1,890,4804,1,0,0,4,7,890
174500,2,2.5,1240,2689,2,0,0,3,7,1240
695000,4,2.5,2960,10760,2,0,0,3,9,2960
255000,3,1.5,1020,11410,1,0,0,3,7,1020
539000,5,2.25,2590,7245,1,0,0,3,8,1510
552700,2,1,1100,2800,1,0,0,3,7,1100
571500,3,1,1300,6710,1,0,0,4,6,1300
263700,3,1,1200,6561,1,0,0,3,6,1200
3.30E+06,8,4,7710,11750,3.5,0,0,5,12,6090
186950,2,2,1390,1302,2,0,0,3,7,1390
520000,3,1.75,1430,53628,2,0,0,3,8,1430
358000,3,1.5,1250,7194,1,0,0,4,7,1250
210000,2,0.75,840,49658,1,0,0,2,6,840
3.65E+06,5,3.75,5020,8694,2,0,1,3,12,3970
543000,4,2.25,2060,8767,2,0,0,3,8,2060
330000,4,2.25,2000,10679,1,0,0,3,7,1350
529000,3,2,1530,3400,1,0,0,3,7,990
295000,1,1,700,2500,1,0,0,4,7,700
365000,3,1,950,8450,1,0,0,3,7,950
473000,3,3,1380,1081,3,0,0,3,8,1380
403500,3,1,1830,8004,1,0,0,3,8,1200
544000,3,1.5,1790,8203,1.5,0,1,3,7,1790
621000,3,1,1340,4000,1.5,0,0,4,7,1340
672600,3,2.25,1520,5750,2,0,0,3,8,1400
689800,2,1.75,1370,3125,1,0,0,3,7,1090
613000,3,1.5,1470,4480,1,0,0,4,7,1130
808000,4,2.25,2500,8866,2,0,0,4,9,2500
301000,3,1,1060,9241,1,0,0,4,7,1060
340000,3,1.75,1210,9635,1,0,0,4,7,1210
206000,3,1,920,8400,1,0,0,3,7,920
550000,3,1.5,1340,6000,1,0,0,4,7,1340
325000,2,1,960,4800,1.5,0,0,2,6,960
475000,3,2.5,1630,7586,2,0,0,3,8,1630
432100,3,1.75,1840,7350,1,0,0,3,8,1310
359000,3,2,3085,7280,1,0,0,4,7,1560
490000,3,1,920,4800,1,0,0,4,6,780
648360,4,1.75,2260,7005,1,0,1,4,7,1130
340000,3,1.75,1730,11986,1,0,3,5,6,1730
545000,3,2,1610,8069,1,0,0,5,7,1090
115000,2,0.75,550,7980,1,0,0,3,5,550
705640,3,2.25,2400,12350,1,0,0,4,8,1420
300000,3,2.25,1960,1585,2,0,0,3,7,1750
1.65E+06,4,2.75,3190,14904,1,0,3,4,9,1940
1.14E+06,4,3.5,3160,4200,2,0,4,3,8,2180
280000,3,1.75,1550,7410,1.5,0,0,5,7,1550
245000,4,1.75,1930,7650,1,0,0,4,8,1280
564000,4,1,1170,4590,1.5,0,0,4,7,1170
849000,3,1.75,2520,4534,1,0,0,5,9,1460
698000,3,1.75,1220,7447,1,0,0,4,7,1220
319000,3,1,960,8556,1,0,0,3,7,960
1.45E+06,3,3.5,4110,15720,1,0,1,3,10,2230
695000,4,3.5,3310,21050,2,0,0,5,9,2400
680000,4,2.75,2220,5310,1,0,0,5,7,1170
287500,4,2.25,2250,12000,2,0,0,3,8,2250
465000,3,3.25,1510,1850,2,0,2,3,8,1230
335000,3,1,1350,14212,1,0,0,4,6,1350
602000,4,1.75,2420,37800,1,0,0,4,8,1880
482000,3,2.5,2950,6545,2,0,0,3,8,2950
220000,5,1,1260,8382,1.5,0,0,3,7,1260
206000,4,2,1700,6025,1,0,0,3,6,1700
1.10E+06,4,3,3320,5760,2,0,0,3,9,2120
491150,3,2.5,1470,3971,2,0,0,3,7,1470
390000,4,2.75,2500,12848,1,0,1,3,8,2120
393000,4,2.5,2641,8091,2,0,0,3,7,2641
635000,4,2,2260,8457,2,0,0,3,9,2260
490000,2,1,1160,5000,1,0,0,4,8,1160
770000,4,3.5,3680,2242,2.5,0,0,3,9,2670
665000,2,2,1615,4590,1.5,0,0,5,8,1615
287000,3,1,1250,26862,1,0,0,3,7,1250
410000,3,1,1230,7020,1,0,0,3,7,1090
562000,3,2,2510,5200,1,0,0,5,8,1470
475000,2,2,1540,54450,2,0,0,3,7,1540
387500,3,3.25,1860,2218,3,0,0,3,8,1860
580000,5,2,2700,10875,1,0,0,4,7,1540
930000,3,2.5,3290,6830,2,0,0,3,10,3290
625000,3,1.75,2700,18893,1,0,0,4,7,2110
325000,3,2,1570,5600,1,0,0,3,8,1570
235000,3,1.75,1950,8712,1,0,0,3,7,1950
450000,2,1,1380,4390,1,0,0,4,8,880
745000,4,2.75,2410,5650,1.5,0,0,5,8,2070
223000,4,2,1200,8470,1,0,0,4,7,1200
630000,4,1.75,1770,12278,1,0,0,3,7,1350
413450,3,2.5,1540,1614,3,0,0,3,8,1470
720000,5,2.75,2860,5379,2,0,0,3,9,2860
339000,3,1.5,1740,21980,1,0,0,4,7,1740
1.12E+06,4,3.5,2830,4000,1.5,0,0,3,7,1840
839000,5,4,4280,11307,2,0,0,3,10,2710
2.95E+06,4,3.25,3890,25470,2,1,3,5,10,3030
568000,4,2,2340,50233,1,0,0,4,7,1170
269000,3,2,1410,10577,1,0,0,3,7,1410
382000,2,2,1350,2560,1,0,0,4,8,1350
574000,2,2.25,1100,1114,2,0,0,3,8,900
405000,3,2.5,2070,4697,2,0,0,3,7,2070
572000,3,2.5,2360,9938,1,0,0,3,8,1690
675000,4,2.25,2760,12100,2,0,0,4,9,2760
165000,4,1,1220,7980,1.5,0,0,3,6,1220
260000,4,1,1220,7980,1.5,0,0,3,6,1220
196000,3,1,1220,6719,1,0,0,3,6,1220
515000,3,2.5,3020,12184,2,0,0,3,8,3020
810000,4,3.5,3470,7396,2,0,3,3,8,2520
365650,4,2.25,2380,7700,2,0,0,4,8,2380
651000,3,3,2260,1834,2,0,0,3,8,1660
240000,2,1,720,6345,1,0,0,3,6,720
299000,3,2,1730,6007,1,0,0,3,8,1730
768000,3,2.5,2660,10928,2,0,0,3,9,1830
397380,2,1,1030,5072,1,0,0,3,6,1030
476000,4,3,2890,6885,1,0,0,3,7,1590
315000,3,1,890,5200,1,0,0,3,7,890
240000,3,2.25,1410,7290,1,0,0,3,7,940
325000,2,1,810,4080,1,0,0,4,6,810
160000,3,1.75,1370,8006,2,0,0,3,7,1370
435000,3,2.5,2260,5100,2,0,0,3,8,2260
427500,3,1.75,1430,16200,1,0,0,4,7,1430
450000,5,2.5,2510,10240,1,0,0,4,8,1410
688000,3,1.5,1760,4880,1.5,0,3,3,8,1290
285000,4,1,1430,3600,1,0,0,3,6,980
530000,3,3.25,1510,1125,3,0,0,3,8,1510
195000,4,1.75,1320,7694,1,0,0,3,7,1320
250200,3,1.5,1180,7384,1,0,0,5,7,1180
1.10E+06,3,2.25,1560,8570,1,0,0,5,7,1080
732500,3,2.5,2470,10321,2,0,0,3,9,2470
194250,3,2.25,2190,8834,1,0,0,3,7,1390
526000,4,2,1610,8000,1,0,0,3,7,1190
520000,4,2.75,2700,9882,2,0,0,3,7,2700
526000,3,1.75,1530,6125,1,0,0,3,7,1120
1.14E+06,5,4,7320,217800,2,0,0,3,11,7320
202000,2,1,920,7569,1,0,0,4,6,920
645500,4,2.5,2990,8622,2,0,0,3,9,2990
570000,1,1,720,7540,1,1,4,4,6,720
325000,3,2,1750,9000,1.5,0,0,4,5,1750
725000,2,1,2410,5930,2,0,0,3,9,1930
192000,3,1.75,1240,10361,1,0,0,3,6,1240
560000,2,1,1010,9219,1,0,0,4,7,1010
283450,5,2.75,2770,6116,1,0,0,3,7,1490
863000,4,1.75,2800,5400,1,0,0,3,9,1400
815000,4,2,1400,4800,2,0,0,3,7,1400
245000,2,1,1020,7679,1,0,0,5,6,1020
1.32E+06,4,3,2860,10292,1,0,0,4,8,2860
1.16E+06,4,3.5,4270,12305,2,0,2,3,10,4270
480000,3,2.5,2270,4488,2,0,0,3,7,2270
600000,4,2.5,2560,5593,2,0,0,3,7,2560
329950,2,1,900,5220,1,0,0,4,6,900
299500,4,2.5,2010,12085,2,0,0,3,8,2010
460000,3,2.5,1690,5131,1,0,0,3,7,1690
515000,5,3.5,2310,5249,2,0,0,3,8,1560
405000,3,2.25,1520,1245,3,0,0,3,8,1520
483000,4,1.5,1220,3780,1.5,0,0,3,7,1220
377000,4,2.5,2170,11511,2,0,0,3,8,2170
568000,4,1.75,2790,17476,1,0,2,3,7,1450
355000,2,1.75,1760,4600,1,0,0,4,7,850
640000,4,1.75,2100,3000,1.5,0,0,4,7,1500
270000,4,1,1430,5909,1,0,0,3,6,1070
559950,5,3.5,2450,8193,2,0,0,3,9,2450
515000,4,3,1820,8261,1,0,0,3,7,1420
352000,4,1.75,1850,5712,1,0,0,3,7,1850
595888,3,1.75,1870,9000,1,0,0,5,9,1870
588000,4,2.25,2580,7344,2,0,0,3,8,2580
1.05E+06,4,3.25,3680,8580,1,0,3,5,10,1840
260000,3,1.5,1750,7000,2,0,0,3,8,1750
1.60E+06,4,3.5,3890,3600,2,0,0,3,9,2860
380000,2,1,1000,4800,1,0,0,3,6,1000
802000,2,2.5,2210,6327,1,0,0,3,8,2210
1.33E+06,4,3.25,2850,4800,2.5,0,0,5,10,2700
710000,4,2.75,2460,3600,2,0,0,3,8,1640
600000,3,2.5,2630,77972,2,0,0,3,9,2630
707900,3,1,1750,5355,2,0,0,4,7,1750
179950,2,1,1100,7323,1,0,0,3,7,780
683000,4,2.5,2620,10489,2,0,0,3,9,2620
222400,3,2,1200,9566,1,0,0,3,7,1200
517000,2,1.5,1920,3408,1,0,0,4,7,960
410000,3,2.75,1690,5763,1,0,0,5,7,1180
480000,3,1.75,1680,2552,1,0,0,4,7,840
430000,3,1.75,3440,10428,1.5,0,0,5,8,3440
439950,5,1.75,2190,7500,1,0,0,3,7,1290
797500,4,2.5,3270,8223,2,0,0,3,10,3270
379000,4,1.5,1280,5460,1.5,0,0,5,7,1080
575000,1,1,1310,8667,1.5,0,0,1,6,1310
247500,3,1,1660,11060,1,0,0,4,7,1110
385000,4,2.75,2700,37011,2,0,0,3,9,2700
423000,4,1.75,1940,6909,1,0,0,4,7,970
550000,3,1.75,1520,5618,1,0,0,3,7,1170
415000,4,1,1620,4329,1.5,0,0,3,7,1620
693000,3,2.25,2090,45535,1,0,2,5,8,1280
543000,2,1,1070,4700,1,0,0,5,7,1070
465000,5,1.75,2000,10246,1,0,2,3,7,1200
280000,3,2.5,1020,2217,2,0,0,3,7,720
1.39E+06,3,1.25,2400,6653,3,0,2,3,11,2400
665000,6,3,2480,9720,2,0,0,3,8,2480
237950,3,1.75,1310,7314,1,0,0,5,6,1310
440000,4,2.75,2420,10200,1,0,0,3,8,1220
618000,2,1,1890,4700,1,0,0,4,7,1030
572000,3,2.25,1860,4000,1.5,0,0,5,7,1020
725000,3,1.5,2500,4774,1.5,0,2,3,7,1450
454000,3,1,1970,22144,1,0,0,4,7,1970
535000,4,1,1660,10656,1.5,0,0,4,7,1180
249000,3,2.5,1850,7200,1,0,0,3,7,1500
395000,4,2.75,1970,37026,1,0,0,4,8,1970
690000,3,2,1890,6620,1,0,3,4,8,1890
526500,3,1.5,1310,7236,1,0,0,4,7,1170
325000,4,1.5,1870,7220,2,0,0,3,7,1870
495000,3,3,1520,4080,2,0,0,5,7,1520
825000,5,3,3070,8474,2,0,0,3,9,3070
383000,3,1.5,1400,14850,1.5,0,0,4,7,1400
320000,3,1.75,1960,11931,1,0,0,3,7,980
475000,3,2.5,2680,87117,1,0,0,3,7,1340
275000,3,2.5,2030,6326,2,0,0,3,7,2030
1.15E+06,2,2.25,2320,9300,1.5,0,4,5,9,1920
455000,3,1.75,1760,11371,1,0,0,5,8,1760
262000,5,1,1870,7800,1,0,0,3,7,1580
390000,4,1,1280,4840,1,0,0,3,7,940
300000,3,2.25,1730,10030,1,0,0,4,8,1730
746300,3,1.75,2060,5721,1,0,2,3,9,1140
267000,3,1.5,1030,8223,1,0,0,4,7,1030
525000,3,2.5,1720,7950,1.5,0,0,4,7,1720
570000,3,1.75,1210,7350,1,0,0,3,7,1210
360000,4,2.25,2620,8100,1,0,0,4,7,1550
1.05E+06,3,1,1860,44431,1,0,0,4,6,1860
699950,3,2.5,2510,4106,2,0,0,3,9,2510
375000,4,2.5,2040,109336,1.5,0,0,4,8,2040
625000,4,1.75,2410,6770,1,0,0,4,7,1220
464050,2,1,780,2750,1,0,0,4,7,780
470000,5,2.5,2210,9655,1,0,0,3,8,1460
330000,4,2,1590,9100,1,0,0,3,7,1040
537000,4,1.75,2230,7957,1,0,0,4,7,2230
250000,3,2,1560,32137,1,0,0,5,7,910
835000,4,2.5,2950,48351,2,0,0,3,10,2950
770000,4,1,1480,3750,1.5,0,0,4,7,1480
650000,4,2,2850,4497,1.5,0,1,3,7,1730
335000,3,1.75,2390,30409,1,0,0,3,7,1560
350000,3,1.75,1740,29597,1,0,0,4,7,1740
415000,5,2.75,2060,8906,1,0,0,4,7,1220
788000,4,2.5,2680,8778,2,0,0,4,8,2680
640000,4,2.75,3150,7379,1.5,0,0,4,7,2430
388000,4,2.5,2440,7155,2,0,0,3,8,2440
360000,6,1.75,2230,10080,1,0,0,3,7,1390
692500,6,1.75,2230,10080,1,0,0,3,7,1390
425000,4,1.5,1600,6180,1.5,0,0,3,6,1600
645000,4,1.5,1600,6180,1.5,0,0,3,6,1600
340000,3,1,1580,8308,1.5,0,0,3,7,1580
713000,4,3.25,2840,54400,1,0,0,4,8,2840
430000,3,2.75,2550,11160,2,0,0,3,8,2550
280000,3,2.25,1700,7210,1,0,0,4,7,1250
215000,3,2,1470,2052,1.5,0,0,3,7,1470
306000,3,2.5,1680,11193,2,0,0,3,8,1680
299900,3,1,1110,8593,1,0,0,3,7,1110
534000,5,1.75,2120,8625,1,0,0,3,7,1200
1.16E+06,3,2.75,2380,5572,2,0,4,3,9,1930
1.17E+06,3,2.5,2670,5000,2,0,3,5,9,2000
199990,2,1,890,6430,1,0,0,3,6,890
946000,4,3,3140,9058,1,0,0,3,9,2140
295000,4,1,1260,7800,1.5,0,0,3,7,1260
475000,2,1,920,5157,1,0,0,3,6,920
750000,5,3.5,2990,212137,2,0,0,3,8,2450
1.23E+06,4,2.5,3120,49456,2,1,4,4,9,2590
183500,3,1,1010,7520,1,0,0,4,6,1010
450000,2,1,1010,3627,1,0,2,4,6,1010
180000,3,1,1020,5500,1.5,0,0,3,7,1020
707000,5,4.5,3540,21217,2,0,0,4,8,2940
230000,2,0.75,900,3527,1,0,0,3,6,900
192500,3,1,1100,9750,1,0,0,4,7,1100
309000,3,2.5,1990,3614,2,0,0,3,7,1990
759000,3,1.5,1980,5800,1,0,0,4,8,1520
1.12E+06,4,3.75,4040,14212,2,0,0,3,11,4040
462000,5,1.75,1250,10530,1,0,0,4,7,1250
229000,4,1.5,1820,22814,1.5,0,0,3,7,1820
399950,2,2.25,1140,1184,2,0,0,3,8,1010
325000,5,2,1730,10532,1,0,0,4,5,1730
512000,2,2.25,1170,1313,3,0,0,3,8,1170
410000,5,2.75,2910,5802,2,0,0,3,7,2910
210000,2,1,970,5500,1,0,0,3,7,970
325000,4,2.25,2130,8499,1,0,0,4,7,1600
685000,3,2.5,2520,10175,1,0,0,3,8,1630
488000,2,2,1360,4688,1,0,0,3,7,780
